step,phi,danger
608,0.125928,0.0867
609,0.125782,0.1039
610,0.126379,0.1216
611,0.127412,0.1397
612,0.128434,0.1582
613,0.129278,0.1771
614,0.129908,0.1963
615,0.130334,0.2157
616,0.130579,0.2354
617,0.130671,0.2552
618,0.130635,0.2751
619,0.130494,0.2951
620,0.130266,0.3151
621,0.129967,0.3350
622,0.129606,0.3549
623,0.129192,0.3746
624,0.128732,0.3942
625,0.128415,0.4135
626,0.128447,0.4325
627,0.128405,0.4512
628,0.128276,0.4695
629,0.128048,0.4874
630,0.126581,0.5049
631,0.125015,0.5218
632,0.123362,0.5381
633,0.121655,0.5539
634,0.119954,0.5690
635,0.118371,0.5835
636,0.117028,0.5972
637,0.115853,0.6102
638,0.114663,0.6225
639,0.113374,0.6339
640,0.111967,0.6445
641,0.110456,0.6542
642,0.108888,0.6631
643,0.107624,0.6710
644,0.106587,0.6780
645,0.105553,0.6841
646,0.104396,0.6892
647,0.103004,0.6933
648,0.101286,0.6965
649,0.099166,0.6986
650,0.099466,0.6998
651,0.099701,0.6999
652,0.099873,0.6991
653,0.099987,0.6973
654,0.100047,0.6944
655,0.100059,0.6906
656,0.100029,0.6858
657,0.099959,0.6801
658,0.099853,0.6734
659,0.099713,0.6657
660,0.099540,0.6572
661,0.099506,0.6477
662,0.099623,0.6374
663,0.099694,0.6263
664,0.099705,0.6143
665,0.099644,0.6015
666,0.099497,0.5880
667,0.099252,0.5738
668,0.098903,0.5589
669,0.098459,0.5433
670,0.098008,0.5271
671,0.098029,0.5104
672,0.099529,0.4931
673,0.100949,0.4754
674,0.102209,0.4572
675,0.103302,0.4386
676,0.104236,0.4197
677,0.105015,0.4005
678,0.105645,0.3810
679,0.106129,0.3613
680,0.106467,0.3415
681,0.106907,0.3215
682,0.107369,0.3016
683,0.107736,0.2816
684,0.108225,0.2616
685,0.109159,0.2418
686,0.110391,0.2221
687,0.111646,0.2025
688,0.112812,0.1833
689,0.113851,0.1643
690,0.114751,0.1457
691,0.115512,0.1274
692,0.116137,0.1096
693,0.116629,0.0923
694,0.116990,0.0754
695,0.117217,0.0592
696,0.117305,0.0435
697,0.117334,0.0285
698,0.117590,0.0141
699,0.117634,0.0005
700,0.117425,0.0000
701,0.116918,0.0000
702,0.116206,0.0000
703,0.116808,0.0000
704,0.118792,0.0000
705,0.120649,0.0000
706,0.122229,0.0000
707,0.123541,0.0000
708,0.124615,0.0000
709,0.125484,0.0000
710,0.126181,0.0000
711,0.126734,0.0000
712,0.127168,0.0000
713,0.127499,0.0000
714,0.127743,0.0000
715,0.127909,0.0000
716,0.128003,0.0000
717,0.128029,0.0000
718,0.128353,0.0000
719,0.128784,0.0000
720,0.129097,0.0000
721,0.129272,0.0000
722,0.128849,0.0000
723,0.128274,0.0000
724,0.127562,0.0000
725,0.126756,0.0000
726,0.125944,0.0000
727,0.125274,0.0000
728,0.124908,0.0007
729,0.124891,0.0143
730,0.124946,0.0287
731,0.124906,0.0437
732,0.124709,0.0594
733,0.124369,0.0756
734,0.123998,0.0925
735,0.124173,0.1098
736,0.124959,0.1276
737,0.125996,0.1459
738,0.127064,0.1645
739,0.128047,0.1835
740,0.128887,0.2028
741,0.129560,0.2223
742,0.130062,0.2420
743,0.130402,0.2619
744,0.130594,0.2818
745,0.130659,0.3018
746,0.130613,0.3218
747,0.130477,0.3417
748,0.130264,0.3616
749,0.129989,0.3812
750,0.129661,0.4007
751,0.129288,0.4199
752,0.128875,0.4389
753,0.128427,0.4574
754,0.128363,0.4756
755,0.128434,0.4934
756,0.127314,0.5106
757,0.126120,0.5273
758,0.124841,0.5435
759,0.123466,0.5591
760,0.121991,0.5740
761,0.120422,0.5882
762,0.118777,0.6017
763,0.117098,0.6145
764,0.115456,0.6264
765,0.113950,0.6376
766,0.112608,0.6479
767,0.111321,0.6573
768,0.109963,0.6658
769,0.108465,0.6735
770,0.106798,0.6802
771,0.104950,0.6859
772,0.102927,0.6907
773,0.100950,0.6945
774,0.099084,0.6973
775,0.097085,0.6991
776,0.097548,0.6999
777,0.098018,0.6998
778,0.098453,0.6986
779,0.098834,0.6964
780,0.099149,0.6933
781,0.099397,0.6891
782,0.099580,0.6840
783,0.099701,0.6779
784,0.099765,0.6709
785,0.099776,0.6630
786,0.099738,0.6541
787,0.099652,0.6444
788,0.099521,0.6338
789,0.099344,0.6223
790,0.099360,0.6101
791,0.099439,0.5971
792,0.099457,0.5833
793,0.099400,0.5689
794,0.099255,0.5537
795,0.099021,0.5379
796,0.098742,0.5216
797,0.098590,0.5047
798,0.099860,0.4872
799,0.101363,0.4693
800,0.102845,0.4510
801,0.104208,0.4323
802,0.105429,0.4133
803,0.106506,0.3939
804,0.107446,0.3744
805,0.108259,0.3547
806,0.108952,0.3348
807,0.109533,0.3148
808,0.110005,0.2948
809,0.110370,0.2748
810,0.110695,0.2549
811,0.111270,0.2351
812,0.111729,0.2155
813,0.112029,0.1960
814,0.112156,0.1769
815,0.112120,0.1580
816,0.111997,0.1395
817,0.112059,0.1214
818,0.112682,0.1037
819,0.113640,0.0865
820,0.114576,0.0699
821,0.115370,0.0538
822,0.115991,0.0384
823,0.116432,0.0236
824,0.116692,0.0095
825,0.116775,0.0000
826,0.116697,0.0000
827,0.116724,0.0000
828,0.116867,0.0000
829,0.117155,0.0000
830,0.117988,0.0000
831,0.119364,0.0000
832,0.120918,0.0000
833,0.122421,0.0000
834,0.123780,0.0000
835,0.124964,0.0000
836,0.125972,0.0000
837,0.126818,0.0000
838,0.127518,0.0000
839,0.128091,0.0000
840,0.128557,0.0000
841,0.128931,0.0000
842,0.129225,0.0000
843,0.129449,0.0000
844,0.129610,0.0000
845,0.129710,0.0000
846,0.129785,0.0000
847,0.130277,0.0000
848,0.130320,0.0000
849,0.130252,0.0000
850,0.130051,0.0000
851,0.129694,0.0000
852,0.129165,0.0000
853,0.128458,0.0000
854,0.127599,0.0052
855,0.126660,0.0191
856,0.125740,0.0336
857,0.125065,0.0489
858,0.124928,0.0648
859,0.125163,0.0812
860,0.125376,0.0982
861,0.125422,0.1158
862,0.125284,0.1337
863,0.124993,0.1521
864,0.124629,0.1709
865,0.124577,0.1900
866,0.125071,0.2093
867,0.125836,0.2289
868,0.126700,0.2487
869,0.127528,0.2686
870,0.128248,0.2885
871,0.128827,0.3085
872,0.129257,0.3285
873,0.129540,0.3484
874,0.129690,0.3682
875,0.129721,0.3878
876,0.129647,0.4072
877,0.129483,0.4263
878,0.129241,0.4451
879,0.128931,0.4636
880,0.128559,0.4816
881,0.128129,0.4992
882,0.126588,0.5163
883,0.125459,0.5328
884,0.124305,0.5488
885,0.123063,0.5642
886,0.121710,0.5788
887,0.120224,0.5928
888,0.118589,0.6061
889,0.116798,0.6186
890,0.114903,0.6303
891,0.113504,0.6411
892,0.112944,0.6511
893,0.112279,0.6603
894,0.111384,0.6685
895,0.110260,0.6758
896,0.108910,0.6822
897,0.107333,0.6876
898,0.105516,0.6921
899,0.103437,0.6955
900,0.101062,0.6980
901,0.098352,0.6995
902,0.098053,0.7000
903,0.097937,0.6995
904,0.097861,0.6980
905,0.097721,0.6955
906,0.097521,0.6920
907,0.097302,0.6875
908,0.097189,0.6821
909,0.097360,0.6757
910,0.097709,0.6683
911,0.098057,0.6601
912,0.098340,0.6509
913,0.098540,0.6409
914,0.098656,0.6300
915,0.098688,0.6183
916,0.098636,0.6058
917,0.098499,0.5925
918,0.098276,0.5785
919,0.098082,0.5638
920,0.098002,0.5485
921,0.097811,0.5325
922,0.097558,0.5159
923,0.098751,0.4988
924,0.100489,0.4812
925,0.102234,0.4632
926,0.103869,0.4447
927,0.105366,0.4259
928,0.106719,0.4068
929,0.107928,0.3874
930,0.109002,0.3678
931,0.109951,0.3480
932,0.110787,0.3281
933,0.111521,0.3081
934,0.112164,0.2881
935,0.112723,0.2681
936,0.113206,0.2482
937,0.113617,0.2285
938,0.113959,0.2089
939,0.114330,0.1896
940,0.115024,0.1705
941,0.115647,0.1517
942,0.116162,0.1333
943,0.116552,0.1154
944,0.116798,0.0979
945,0.116890,0.0809
946,0.116831,0.0644
947,0.116640,0.0486
948,0.116365,0.0333
949,0.116086,0.0188
950,0.115908,0.0049
951,0.115940,0.0000
952,0.116141,0.0000
953,0.116379,0.0000
954,0.116576,0.0000
955,0.116751,0.0000
956,0.117031,0.0000
957,0.117790,0.0000
958,0.119066,0.0000
959,0.120508,0.0000
960,0.121990,0.0000
961,0.123424,0.0000
962,0.124755,0.0000
963,0.125953,0.0000
964,0.127005,0.0000
965,0.127912,0.0000
966,0.128682,0.0000
967,0.129328,0.0000
968,0.129865,0.0000
969,0.130306,0.0000
970,0.130664,0.0000
971,0.130949,0.0000
972,0.131167,0.0000
973,0.130872,0.0000
974,0.130519,0.0000
975,0.130302,0.0000
976,0.130428,0.0000
977,0.130468,0.0000
978,0.130394,0.0000
979,0.130180,0.0000
980,0.129794,0.0098
981,0.129239,0.0239
982,0.128521,0.0387
983,0.127681,0.0542
984,0.126835,0.0702
985,0.126247,0.0869
986,0.126217,0.1041
987,0.126589,0.1218
988,0.126985,0.1399
989,0.127234,0.1584
990,0.127300,0.1773
991,0.127185,0.1965
992,0.126906,0.2159
993,0.126476,0.2355
994,0.125911,0.2554
995,0.125459,0.2753
996,0.125213,0.2953
997,0.125044,0.3153
998,0.125301,0.3352
999,0.125965,0.3551
