# Φ-trace trial_0: t,human_dist,pe,danger,phi,gain
TRACE,14.120,1.598,0.0000,0.2010,0.1309,1.0000
TRACE,14.160,1.552,0.0000,0.2238,0.1308,1.0000
TRACE,14.200,1.507,0.0000,0.2465,0.1307,1.0000
TRACE,14.240,1.462,0.0000,0.2691,0.1306,1.0000
TRACE,14.280,1.417,0.0000,0.2917,0.1305,1.0000
TRACE,14.320,1.372,0.0000,0.3142,0.1303,1.0000
TRACE,14.360,1.327,0.0000,0.3365,0.1302,1.0000
TRACE,14.400,1.283,0.0000,0.3587,0.1301,1.0000
TRACE,14.440,1.239,0.0000,0.3807,0.1300,1.0000
TRACE,14.480,1.195,0.0000,0.4024,0.1299,1.0000
TRACE,14.520,1.152,0.0000,0.4240,0.1298,1.0000
TRACE,14.560,1.109,0.0000,0.4453,0.1296,1.0000
TRACE,14.600,1.067,0.0000,0.4663,0.1295,1.0000
TRACE,14.640,1.026,0.0000,0.4870,0.1294,1.0000
TRACE,14.680,0.985,0.0000,0.5073,0.1281,1.0000
TRACE,14.720,0.945,0.0000,0.5273,0.1269,1.0000
TRACE,14.760,0.906,0.0000,0.5470,0.1256,1.0000
TRACE,14.800,0.868,0.0000,0.5662,0.1243,0.3000
TRACE,14.840,0.830,0.0011,0.5850,0.1233,0.3000
TRACE,14.880,0.793,0.0000,0.6034,0.1220,0.3000
TRACE,14.920,0.757,0.0000,0.6213,0.1207,0.3000
TRACE,14.960,0.723,0.0016,0.6387,0.1194,0.3000
TRACE,15.000,0.689,0.0030,0.6557,0.1180,0.3000
TRACE,15.040,0.656,0.0005,0.6721,0.1167,0.3000
TRACE,15.080,0.624,0.0005,0.6879,0.1154,0.3000
TRACE,15.120,0.594,0.0017,0.7032,0.1141,0.3000
TRACE,15.160,0.564,0.0000,0.7179,0.1129,0.3000
TRACE,15.200,0.536,0.0000,0.7321,0.1115,0.3000
TRACE,15.240,0.509,0.0000,0.7456,0.1101,0.3000
TRACE,15.280,0.483,0.0000,0.7585,0.1085,0.3000
TRACE,15.320,0.458,0.0000,0.7708,0.1067,0.3000
TRACE,15.360,0.435,0.0005,0.7824,0.1047,0.3000
