step,phi,danger
894,0.115689,0.3142
895,0.116125,0.3277
896,0.116520,0.3433
897,0.116876,0.3608
898,0.117198,0.3799
899,0.117497,0.4003
900,0.117787,0.4219
901,0.118091,0.4442
902,0.118427,0.4671
903,0.118804,0.4900
904,0.117599,0.5128
905,0.116385,0.5351
906,0.115128,0.5567
907,0.113796,0.5771
908,0.112364,0.5961
909,0.110810,0.6135
910,0.109113,0.6289
911,0.107249,0.6423
912,0.105191,0.6534
913,0.102962,0.6620
914,0.100551,0.6680
915,0.098913,0.6715
916,0.098819,0.6722
917,0.098785,0.6702
918,0.098846,0.6656
919,0.098943,0.6584
920,0.099071,0.6487
921,0.099218,0.6367
922,0.099372,0.6226
923,0.099520,0.6065
924,0.099655,0.5887
925,0.099774,0.5694
926,0.099877,0.5490
927,0.099968,0.5277
928,0.100056,0.5059
929,0.101210,0.4838
930,0.102324,0.4618
931,0.103406,0.4403
932,0.104460,0.4194
933,0.105542,0.3995
934,0.106594,0.3810
935,0.107588,0.3640
936,0.108518,0.3489
937,0.109377,0.3358
938,0.110167,0.3249
939,0.110887,0.3164
940,0.111540,0.3104
941,0.112131,0.3070
942,0.112667,0.3063
943,0.113151,0.3082
944,0.113615,0.3128
945,0.114164,0.3199
946,0.114689,0.3295
947,0.115176,0.3414
948,0.115627,0.3555
949,0.116043,0.3715
950,0.116424,0.3893
951,0.116771,0.4084
952,0.117084,0.4288
953,0.117366,0.4501
954,0.117614,0.4719
955,0.117829,0.4940
956,0.116378,0.5160
957,0.114875,0.5377
958,0.113318,0.5586
959,0.111708,0.5786
960,0.110148,0.5973
961,0.108584,0.6144
962,0.106961,0.6296
963,0.105242,0.6429
964,0.103360,0.6539
965,0.101238,0.6625
966,0.099331,0.6686
967,0.099444,0.6721
968,0.099539,0.6728
969,0.099625,0.6709
970,0.099712,0.6664
971,0.099809,0.6592
972,0.099879,0.6495
973,0.099926,0.6374
974,0.099946,0.6231
975,0.099936,0.6067
976,0.099898,0.5886
977,0.099835,0.5690
978,0.099766,0.5480
979,0.099788,0.5261
980,0.099841,0.5036
981,0.101013,0.4807
982,0.102221,0.4578
983,0.103454,0.4351
984,0.104680,0.4131
985,0.105862,0.3920
986,0.106974,0.3721
987,0.108006,0.3538
