step,phi,danger
916,0.130425,0.0987
917,0.130434,0.0980
918,0.130442,0.0974
919,0.130451,0.0967
920,0.130460,0.0960
921,0.130469,0.0952
922,0.130478,0.0944
923,0.130487,0.0936
924,0.130497,0.0927
925,0.130506,0.0918
926,0.130516,0.0909
927,0.130525,0.0899
928,0.130535,0.0889
929,0.130545,0.0879
930,0.130554,0.0869
931,0.130564,0.0858
932,0.130573,0.0847
933,0.130583,0.0836
934,0.130592,0.0825
935,0.130601,0.0813
936,0.130610,0.0802
937,0.130619,0.0790
938,0.130628,0.0778
939,0.130636,0.0767
940,0.130645,0.0755
941,0.130653,0.0743
942,0.130660,0.0731
943,0.130625,0.0731
944,0.130574,0.0743
945,0.130579,0.0755
946,0.130591,0.0767
947,0.130596,0.0779
948,0.130595,0.0791
949,0.130592,0.0802
950,0.130587,0.0814
951,0.130581,0.0825
952,0.130574,0.0837
953,0.130566,0.0848
954,0.130558,0.0858
955,0.130550,0.0869
956,0.130541,0.0879
957,0.130533,0.0890
958,0.130524,0.0900
959,0.130515,0.0909
960,0.130506,0.0918
961,0.130498,0.0927
962,0.130489,0.0936
963,0.130481,0.0945
964,0.130472,0.0953
965,0.130464,0.0960
966,0.130456,0.0967
967,0.130448,0.0974
968,0.130441,0.0981
969,0.130433,0.0987
970,0.130426,0.0992
971,0.130419,0.0998
972,0.130412,0.1002
973,0.130406,0.1007
974,0.130400,0.1011
975,0.130394,0.1014
976,0.130388,0.1017
977,0.130383,0.1020
978,0.130378,0.1022
979,0.130374,0.1023
980,0.130370,0.1024
981,0.130366,0.1025
982,0.130363,0.1025
983,0.130361,0.1025
984,0.130358,0.1024
985,0.130361,0.1022
986,0.130366,0.1021
987,0.130372,0.1018
988,0.130378,0.1016
989,0.130384,0.1012
990,0.130391,0.1009
991,0.130398,0.1005
992,0.130406,0.1000
993,0.130413,0.0995
994,0.130421,0.0990
995,0.130429,0.0984
996,0.130438,0.0978
997,0.130446,0.0971
998,0.130455,0.0964
999,0.130464,0.0956
