step,phi,danger
654,0.130892,0.0730
655,0.130885,0.0749
656,0.130877,0.0768
657,0.130869,0.0788
658,0.130860,0.0808
659,0.130852,0.0829
660,0.130843,0.0849
661,0.130834,0.0870
662,0.130824,0.0892
663,0.130815,0.0913
664,0.130805,0.0935
665,0.134435,0.3058
666,0.132954,0.3080
667,0.131862,0.3103
668,0.131255,0.3126
669,0.131053,0.3149
670,0.130961,0.3172
671,0.130487,0.3196
672,0.130115,0.3220
673,0.130038,0.3244
674,0.130046,0.3269
675,0.129977,0.3293
676,0.129929,0.3318
677,0.129894,0.3343
678,0.129867,0.3368
679,0.129844,0.3394
680,0.129827,0.3419
681,0.129812,0.3445
682,0.129798,0.3471
683,0.129784,0.3496
684,0.129769,0.3523
685,0.129753,0.3549
686,0.129736,0.3575
687,0.129719,0.3601
688,0.129701,0.3628
689,0.129683,0.3655
690,0.129665,0.3681
691,0.129646,0.3708
692,0.129627,0.3735
693,0.129608,0.3762
694,0.129588,0.3789
695,0.129568,0.3815
696,0.129548,0.3842
697,0.129527,0.3869
698,0.129506,0.3896
699,0.129485,0.3923
700,0.129464,0.3950
701,0.129443,0.3977
702,0.129422,0.4004
703,0.129383,0.4031
704,0.129353,0.4058
705,0.129331,0.4085
706,0.129309,0.4112
707,0.129288,0.4138
708,0.129266,0.4165
709,0.129243,0.4192
710,0.129220,0.4218
711,0.129197,0.4244
712,0.129174,0.4271
713,0.129151,0.4297
714,0.129127,0.4323
715,0.129104,0.4348
716,0.129080,0.4374
717,0.129057,0.4400
718,0.129033,0.4425
719,0.129009,0.4450
720,0.128985,0.4475
721,0.128961,0.4500
722,0.128938,0.4525
723,0.128914,0.4549
724,0.128890,0.4573
725,0.128866,0.4597
726,0.128843,0.4621
727,0.128819,0.4645
728,0.128796,0.4668
729,0.128773,0.4691
730,0.128749,0.4714
731,0.128726,0.4737
732,0.128703,0.4759
733,0.128681,0.4781
734,0.128658,0.4803
735,0.128636,0.4824
736,0.128614,0.4845
737,0.128592,0.4866
738,0.128570,0.4886
739,0.128549,0.4907
740,0.128528,0.4926
741,0.128507,0.4946
742,0.128487,0.4965
743,0.128466,0.4984
744,0.127317,0.5002
745,0.133869,0.2921
746,0.132803,0.2938
747,0.131875,0.2956
748,0.131110,0.2973
749,0.130734,0.2989
